ts,symbol,exchange,kind,ltp,bid,ask,spread,volume,oi,open,high,low,prev_close
2026-08-05T15:40:12.941,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:13.508,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:14.022,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:14.569,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:15.138,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:15.678,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:16.230,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:16.774,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:17.412,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:17.870,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:18.419,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:18.968,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:19.517,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:20.070,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:20.620,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:21.168,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:21.717,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:22.270,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:22.818,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:23.367,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:23.931,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:24.470,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:25.022,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:25.574,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:26.119,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:26.669,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:27.223,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:27.767,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:28.317,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:28.870,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:29.418,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:29.969,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:30.525,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:31.068,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:31.618,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:32.172,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:32.727,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:33.269,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:33.818,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:34.371,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:34.920,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:35.474,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:36.063,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:36.567,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:37.133,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:37.669,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:38.219,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:38.771,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:39.321,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:39.874,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:40.422,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:40.973,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:41.523,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:42.070,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:42.621,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:43.169,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:43.721,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:44.284,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:44.819,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:45.369,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:45.919,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:46.477,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:47.029,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:47.604,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:48.180,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:48.669,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:49.219,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:49.778,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:50.322,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:50.868,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:51.418,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:51.970,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:52.518,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:53.069,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:53.625,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:54.204,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:54.717,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:55.270,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:55.820,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:56.451,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:56.919,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:40:57.478,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:40:58.018,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:40:58.567,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:40:59.119,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:40:59.700,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:00.223,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:00.769,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:01.388,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:02.053,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:02.418,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:02.976,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:03.524,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:04.084,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:04.620,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:05.174,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:05.739,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:06.297,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:06.831,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:07.368,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:07.916,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:08.522,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:09.020,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:09.568,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:10.115,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:10.668,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:11.246,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:11.769,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:12.323,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:12.911,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:13.423,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:14.008,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:14.531,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:15.069,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:15.640,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:16.183,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:16.724,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:17.274,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:17.817,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:18.369,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:18.922,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:19.504,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:20.024,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:20.574,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:21.155,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:21.688,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:22.217,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:22.769,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:23.318,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:23.874,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:24.421,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:25.030,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:25.517,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:26.068,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:26.665,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:27.176,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:27.720,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:28.276,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:28.822,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:29.368,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:29.919,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:30.470,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:31.021,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:31.568,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:32.119,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:32.669,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:33.222,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:33.779,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:34.329,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:34.870,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:35.423,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:35.971,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:36.519,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:37.070,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:37.617,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:38.171,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:38.723,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:39.272,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:39.818,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:40.379,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:40.920,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:41.467,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:42.018,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:42.567,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:43.119,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:43.675,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:44.222,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:44.769,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:45.334,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:45.872,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:46.417,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:46.967,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:47.519,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:48.068,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:48.617,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:49.199,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:49.717,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:50.270,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:50.820,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:51.368,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:51.921,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:52.472,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:53.021,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:53.571,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:54.128,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:54.676,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:55.221,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:55.776,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:56.320,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:56.870,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:41:57.417,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:41:57.970,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
2026-08-05T15:41:58.529,SENSEX,BSE_INDEX,spot,78581.0,,,,0,0,79055.38,79055.38,78285.74,78428.95
2026-08-05T15:41:59.072,INDIAVIX,NSE_INDEX,spot,12.09,,,,0,0,12.19,12.67,10.81,12.19
2026-08-05T15:41:59.620,NIFTY25AUG26FUT,NFO,future,24637.0,24636.7,24637.0,0.3,2950675,12362545,24715.0,24740.0,24565.0,24555.6
2026-08-05T15:42:00.171,SENSEX27AUG26FUT,BFO,future,78820.0,78767.85,78832.95,65.1,24280,36180,78932.0,79211.3,78612.9,78652.85
2026-08-05T15:42:00.718,NIFTY,NSE_INDEX,spot,24624.65,,,,0,0,24669.2,24677.6,24497.95,24614.9
